id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_old,year_sold,since_sold,price_log
5144000036,2014-05-27,360000.0,3,1.0,1050,9206,1.5,0,0,3,7,1050,0,1954,0,98125,47.7071,-122.301,1380,6384,63,2014,3,12.793859310432293
7855300200,2015-03-19,1242500.0,4,2.75,2680,8500,1.0,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650,55,2015,2,14.03263603695292
2485000202,2015-04-10,986000.0,3,2.5,2380,16080,1.0,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.38600000000001,2560,10070,53,2015,2,13.801411633584772
9209900270,2015-02-05,515000.0,2,1.0,1060,4228,1.0,0,0,3,7,860,200,1906,0,98112,47.6231,-122.29299999999999,1060,4187,111,2015,2,13.151922179645874
6099400030,2015-01-14,320000.0,3,1.75,2300,41900,1.0,0,0,4,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547,78,2015,2,12.676076274775909
9368700223,2015-02-02,310000.0,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426,66,2015,2,12.644327576461329
1782000160,2014-05-30,356700.0,2,1.0,1090,5000,1.0,0,0,4,7,730,360,1942,0,98126,47.5258,-122.37799999999999,990,5250,75,2014,3,12.784650371346983
269001360,2015-04-22,775000.0,4,1.75,2320,5595,1.0,0,0,3,7,1510,810,1956,0,98199,47.6397,-122.38799999999999,1840,5596,61,2015,2,13.560618308335483
390100060,2015-04-21,325000.0,3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,66,2015,2,12.691580461311874
7888400560,2014-10-02,208000.0,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677,55,2014,3,12.245293358683455
7567600045,2014-08-27,825000.0,2,1.0,1150,12775,1.0,1,4,4,6,1150,0,1908,0,98178,47.501999999999995,-122.22200000000001,2440,11852,109,2014,3,13.623138665316818
7764200030,2014-07-16,515000.0,3,2.5,2360,11254,1.0,0,2,3,9,2360,0,1990,0,98003,47.3356,-122.333,2390,11254,27,2014,3,13.151922179645874
9828202545,2015-01-27,490000.0,3,1.5,1970,3400,1.5,0,0,4,8,1420,550,1929,0,98122,47.6163,-122.292,1940,4000,88,2015,2,13.102160670086809
6114600030,2014-05-20,675000.0,4,3.0,2690,28300,1.0,0,0,3,8,2690,0,1954,1999,98166,47.4458,-122.34299999999999,2820,27100,63,2014,3,13.422467969854667
9834200885,2014-07-17,360000.0,4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.571999999999996,-122.29,1340,4080,55,2014,3,12.793859310432293
9834200885,2015-04-20,550000.0,4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.571999999999996,-122.29,1340,4080,55,2015,2,13.217673557208654
3509600070,2014-07-25,225000.0,3,1.5,1370,9000,1.0,0,0,3,7,1370,0,1962,0,98168,47.4973,-122.32799999999999,1400,9075,55,2014,3,12.323855681186558
2473002080,2015-03-17,500000.0,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128,50,2015,2,13.122363377404328
1081300370,2015-04-27,385000.0,4,2.0,1850,11700,1.0,0,0,4,8,1850,0,1969,0,98059,47.4702,-122.12,2110,11700,48,2015,2,12.86099861326992
11501160,2014-06-17,837700.0,5,2.75,3010,12611,2.0,0,0,3,10,3010,0,1994,0,98052,47.696000000000005,-122.102,2890,9456,23,2014,3,13.6384153201419
7202330370,2015-02-10,448000.0,3,2.25,1530,3056,2.0,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,14,2015,2,13.012548511397123
7000100631,2015-05-07,730000.0,5,1.75,2690,21357,1.0,0,0,4,7,1420,1270,1952,0,98004,47.5831,-122.191,2600,17539,65,2015,2,13.500799813124575
2484200171,2014-07-14,575000.0,4,1.5,2810,7140,1.0,0,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825,63,2014,3,13.262125319779487
9477201040,2014-11-18,430000.0,3,1.75,1810,7300,1.0,0,0,4,7,1240,570,1976,0,98034,47.7299,-122.19200000000001,1460,7560,41,2014,3,12.971540487669746
7202290160,2015-01-14,435000.0,3,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053,47.687,-122.04299999999999,1600,3152,15,2015,2,12.983101310070822
4366700140,2014-12-19,241000.0,3,1.0,1010,9611,1.0,0,0,4,6,1010,0,1973,0,98092,47.3006,-122.066,1200,9611,44,2014,3,12.392552212472792
5457300478,2015-05-13,453500.0,2,1.75,1000,1760,1.0,0,0,4,6,600,400,1924,0,98109,47.6261,-122.355,2120,2802,93,2015,2,13.024750548537328
9158100116,2015-04-06,285000.0,2,1.5,990,1380,3.0,0,0,3,7,990,0,2001,0,98133,47.7218,-122.35600000000001,1050,1380,16,2015,2,12.560244459250788
7227500830,2014-05-28,151000.0,2,1.0,720,4222,1.0,0,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785,75,2014,3,11.925035115797062
7237500390,2014-11-10,1570000.0,5,4.5,6070,14731,2.0,0,0,3,11,6070,0,2004,0,98059,47.5306,-122.134,4750,13404,13,2014,3,14.266586177324491
2197600451,2014-11-05,631000.0,5,2.0,2270,2400,2.0,0,0,3,7,2270,0,1905,0,98122,47.6051,-122.319,1320,2400,112,2014,3,13.35506114152335
3278604400,2014-06-02,285000.0,2,2.5,1380,1073,2.0,0,0,3,7,1140,240,2011,0,98126,47.5462,-122.369,1580,2036,6,2014,3,12.560244459250788
1788700160,2015-02-20,195000.0,3,1.0,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,58,2015,2,12.180754837545884
3276930270,2015-04-25,817500.0,4,2.5,2910,35679,2.0,0,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728,30,2015,2,13.614006181753545
7374600060,2015-01-09,550000.0,3,2.0,1810,12825,1.0,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800,57,2015,2,13.217673557208654
2505500030,2014-07-03,1127000.0,4,2.5,3160,8281,2.0,0,0,4,9,3160,0,1995,0,98033,47.6699,-122.195,3000,8281,22,2014,3,13.935069793021913
2770604942,2014-12-30,609850.0,2,2.75,1910,1369,3.0,0,0,3,9,1910,0,2002,0,98119,47.6544,-122.37299999999999,1910,1879,15,2014,3,13.320968304271384
7831800505,2015-01-06,200000.0,3,1.0,1230,4380,1.0,0,0,3,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026,70,2015,2,12.206072645530174
5416510060,2015-03-06,367000.0,4,2.5,2960,6219,2.0,0,0,3,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361,11,2015,2,12.813117127036707
4137010260,2014-08-25,285167.0,3,2.25,2200,8375,2.0,0,0,3,8,2200,0,1988,0,98092,47.2626,-122.21799999999999,2200,10002,29,2014,3,12.560830252552664
7683800200,2015-04-02,275000.0,2,1.5,1270,32175,1.0,0,0,4,7,1270,0,1947,0,98003,47.3347,-122.304,1270,10200,70,2015,2,12.524526376648708
1509500160,2015-03-24,350900.0,4,2.5,2540,12843,2.0,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383,25,2015,2,12.768256561571306
3904940200,2014-06-20,660000.0,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632,29,2014,3,13.399995114002609
4037200295,2014-08-19,525000.0,3,1.75,1520,8835,1.0,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580,60,2014,3,13.17115354157376
7258200055,2015-02-06,262000.0,4,2.5,1560,7800,2.0,0,0,3,7,1560,0,1997,0,98168,47.513999999999996,-122.316,1160,7800,20,2015,2,12.476099782743233
9178600560,2014-06-23,690000.0,2,1.0,970,4560,1.0,0,0,4,7,970,0,1907,0,98103,47.6561,-122.33200000000001,1500,4560,110,2014,3,13.444446876573442
255520260,2015-03-24,624000.0,5,3.75,3570,14648,2.0,0,0,3,9,3570,0,2005,0,98019,47.7377,-121.97399999999999,3160,7882,12,2015,2,13.343905647351566
751000060,2014-05-06,353000.0,3,1.0,1350,7740,1.0,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740,70,2014,3,12.774223335915433
3343900326,2015-03-11,552500.0,4,3.5,3710,10400,2.0,0,0,3,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276,15,2015,2,13.222208712374044
7137900320,2014-05-09,224500.0,4,1.0,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.17399999999999,1550,7938,34,2014,3,12.321630986164447
2641800060,2015-04-27,239000.0,3,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,67,2015,2,12.384218830913648
293760310,2014-07-11,975000.0,5,4.5,4300,12250,2.0,0,0,3,10,4300,0,2004,0,98029,47.5557,-122.027,3950,12250,13,2014,3,13.790192749979985
7237501180,2014-06-25,1200000.0,4,1.75,3990,13470,2.0,0,0,3,11,3990,0,2006,0,98059,47.5305,-122.131,5790,13709,11,2014,3,13.997832114758229
5332200550,2015-03-25,505000.0,3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,107,2015,2,13.132313708257497
3450300240,2014-05-15,302000.0,4,1.75,2020,7865,1.0,0,0,4,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865,54,2014,3,12.618182296357007
9352900695,2014-09-22,170000.0,3,1.0,1480,5670,1.0,0,0,3,6,780,700,1944,0,98106,47.5175,-122.36,760,5040,73,2014,3,12.043553716032399
3324069070,2014-07-07,195000.0,2,1.0,1190,27007,1.0,0,0,4,5,1190,0,1910,0,98027,47.523999999999994,-122.04,1730,12632,107,2014,3,12.180754837545884
8062900070,2014-09-09,272000.0,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.17200000000001,1380,6300,58,2014,3,12.513557345278134
8062900070,2015-02-13,369000.0,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.17200000000001,1380,6300,58,2015,2,12.818551923022664
4427100030,2015-01-14,332500.0,3,1.5,1500,6332,1.0,0,0,3,7,1500,0,1953,0,98125,47.7274,-122.31200000000001,1500,6337,64,2015,2,12.714395139078047
4039100400,2015-05-06,515000.0,3,2.5,3000,8250,1.0,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.11200000000001,2040,8250,54,2015,2,13.151922179645874
2171400126,2014-06-05,269000.0,3,1.0,1690,4250,1.0,0,0,3,7,1020,670,1967,0,98178,47.4945,-122.258,1820,8865,50,2014,3,12.502466658583977
7135520810,2014-07-30,1278000.0,4,4.0,4390,17832,1.0,0,0,4,11,2430,1960,1994,0,98059,47.5283,-122.14299999999999,3090,12369,23,2014,3,14.060806913919617
2475201180,2015-02-06,303000.0,3,2.5,1560,4100,2.0,0,0,3,7,1560,0,1985,0,98055,47.4733,-122.189,1660,4400,32,2015,2,12.621488084491506
4024100951,2015-01-05,420000.0,7,3.0,2940,8624,1.0,0,0,3,8,1690,1250,1977,0,98155,47.7555,-122.307,1850,8031,40,2015,2,12.948009990259552
6021502830,2014-11-10,400000.0,3,1.0,1130,4100,1.0,0,0,3,7,990,140,1941,0,98117,47.6856,-122.385,1800,4100,76,2014,3,12.89921982609012
7710100083,2015-02-04,225000.0,3,1.0,1020,8437,1.0,0,0,5,6,1020,0,1987,0,98022,47.2093,-122.0,1420,8500,30,2015,2,12.323855681186558
2781270550,2014-09-16,219000.0,2,2.0,1310,2550,2.0,0,0,3,6,1310,0,2004,0,98038,47.3496,-122.022,1310,2550,13,2014,3,12.296827008798639
200510060,2014-12-31,605000.0,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,1989,0,98011,47.7408,-122.21600000000001,2490,9898,28,2014,3,13.312983737012978
9554200105,2014-10-14,625000.0,4,2.0,2020,6867,1.0,0,0,5,8,1010,1010,1942,0,98115,47.7,-122.292,1250,6842,75,2014,3,13.345506928718539
3320000810,2015-02-24,380000.0,5,2.0,1680,3240,1.0,0,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260,111,2015,2,12.84792653170257
643500060,2015-04-24,620000.0,4,2.0,1770,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700,55,2015,2,13.337474757021274
2537500140,2014-06-27,687500.0,4,2.75,3190,10970,2.0,0,0,3,10,3190,0,1994,0,98075,47.5862,-122.029,2850,8416,23,2014,3,13.440817108522863
5112800421,2014-07-23,225500.0,4,2.0,1440,7950,1.0,0,0,5,6,1440,0,1962,0,98058,47.4517,-122.08200000000001,1530,20037,55,2014,3,12.326075437924871
3352402236,2014-12-15,252500.0,3,2.0,1150,6000,1.0,0,0,5,7,1150,0,1956,0,98178,47.498000000000005,-122.26299999999999,1980,6360,61,2014,3,12.439166527697552
3905100520,2014-10-29,510000.0,3,2.5,1860,3658,2.0,0,0,3,8,1860,0,1994,0,98029,47.5703,-122.00399999999999,1840,3739,23,2014,3,13.142166004700508
6332940070,2014-05-07,510000.0,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,98155,47.7402,-122.31700000000001,2260,7474,14,2014,3,13.142166004700508
809002435,2014-08-08,725000.0,3,2.5,1940,4000,1.5,0,0,5,7,1940,0,1906,0,98109,47.6372,-122.352,1440,4000,111,2014,3,13.493926933836812
3421079032,2015-02-17,75000.0,1,0.0,670,43377,1.0,0,0,3,3,670,0,1966,0,98022,47.2638,-121.906,1160,42882,51,2015,2,11.225243392518447
3797000295,2015-03-12,492000.0,2,1.0,880,2970,1.0,0,0,3,7,880,0,1927,0,98103,47.6868,-122.34899999999999,1370,3060,90,2015,2,13.106233995474446
1775801260,2015-03-11,425000.0,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.09700000000001,1470,12852,40,2015,2,12.959844447906553
4055701200,2015-04-21,1955000.0,4,2.75,3120,7898,1.0,1,4,4,8,1560,1560,1963,0,98034,47.7165,-122.259,2630,13868,54,2015,2,14.485900751401603
7137960030,2015-03-09,298900.0,3,2.5,1830,6162,2.0,0,0,3,8,1830,0,1994,0,98092,47.3291,-122.17,1860,7017,23,2015,2,12.60786434827203
7880010060,2015-04-06,699000.0,4,2.5,3230,40319,2.0,0,0,4,10,3230,0,1987,0,98027,47.4856,-122.069,2990,40234,30,2015,2,13.457406021215947
3797001920,2014-07-02,310000.0,2,1.0,700,3000,1.0,0,0,4,6,700,0,1918,0,98103,47.6846,-122.346,1560,4500,99,2014,3,12.644327576461329
3901100055,2014-12-22,350000.0,3,1.75,1010,8580,1.0,0,0,3,7,1010,0,1961,0,98033,47.6703,-122.17399999999999,1500,8580,56,2014,3,12.765688433465597
8069000075,2014-12-29,790000.0,4,1.75,2460,10061,1.0,1,4,3,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061,56,2014,3,13.579788224443204
1541700240,2014-07-29,305000.0,4,2.5,2230,5000,2.0,0,0,3,8,2230,0,2003,0,98031,47.3919,-122.184,2230,6137,14,2014,3,12.628067055589549
6064800710,2014-10-02,315000.0,3,2.5,1570,2865,2.0,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582,14,2014,3,12.66032791780777
1865810060,2014-08-12,267500.0,5,3.5,2390,6600,2.0,0,0,5,7,2390,0,1977,0,98042,47.3737,-122.115,1140,6600,40,2014,3,12.496874845318198
7533800295,2014-08-19,1750000.0,4,3.25,3460,7749,2.0,0,1,3,10,3020,440,1950,1998,98115,47.6849,-122.273,3030,8680,67,2014,3,14.375126345899696
5415300060,2014-08-13,435000.0,6,3.5,2400,8620,2.0,0,0,3,8,1640,760,1987,0,98034,47.7152,-122.162,1940,7350,30,2014,3,12.983101310070822
3876100320,2014-09-05,482500.0,6,4.5,2940,7500,1.5,0,0,4,8,2940,0,1966,0,98034,47.7208,-122.182,2010,7500,51,2014,3,13.086736199761178
3705900238,2014-08-28,439995.0,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,1959,0,98133,47.76,-122.34,1860,8639,58,2014,3,12.994518642193514
3876200070,2015-05-08,460000.0,3,3.0,1520,7500,1.0,0,0,3,7,1180,340,1967,0,98034,47.7276,-122.181,2080,8000,50,2015,2,13.038981768465277
4388000140,2014-07-29,194000.0,3,1.0,1070,6440,1.0,0,0,4,7,1070,0,1971,0,98023,47.3186,-122.37299999999999,1190,6532,46,2014,3,12.175613438045465
3523029041,2014-10-09,290000.0,2,0.75,440,8313,1.0,1,3,4,5,440,0,1943,0,98070,47.4339,-122.512,880,26289,74,2014,3,12.577636201962656
3110800260,2014-07-15,274700.0,4,2.0,2440,9600,1.0,0,0,5,7,1220,1220,1963,0,98031,47.4142,-122.179,1370,9600,54,2014,3,12.523434872083365
3131201290,2015-03-17,900000.0,4,2.5,2660,3672,2.0,0,0,5,8,1800,860,1910,0,98105,47.6609,-122.324,1510,3825,107,2015,2,13.710150042306449
1117200390,2014-05-07,1150000.0,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,2001,0,98053,47.63399999999999,-121.99700000000001,3470,88519,16,2014,3,13.955272500339433
8956000350,2014-09-03,605000.0,3,2.5,2010,3667,2.0,0,0,3,9,2010,0,2008,0,98027,47.545,-122.015,2350,3600,9,2014,3,13.312983737012978
7853210140,2015-03-09,359000.0,3,2.5,1450,3850,2.0,0,0,3,7,1450,0,2004,0,98065,47.5318,-121.85,1970,3748,13,2015,2,12.791077667470416
3250500140,2014-10-08,850000.0,3,1.75,1400,9900,1.0,0,0,3,7,1400,0,1951,0,98004,47.6272,-122.209,1810,10796,66,2014,3,13.652991628466498
2767601375,2014-08-21,505000.0,3,2.0,1500,2500,2.0,0,0,3,8,1500,0,2002,0,98107,47.6748,-122.385,1550,5000,15,2014,3,13.132313708257497
9465910320,2014-07-09,565000.0,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,98072,47.7441,-122.17299999999999,2790,7642,27,2014,3,13.244581010128577
3334000055,2015-04-29,585000.0,2,1.75,1280,7110,1.0,0,0,4,7,1000,280,1955,0,98118,47.5569,-122.273,1550,6835,62,2015,2,13.279367126213993
7893800335,2015-04-30,328000.0,4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1990,0,98198,47.4092,-122.33,1920,7500,27,2015,2,12.70076888736628
3586500700,2014-07-09,749950.0,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,1957,1995,98177,47.7557,-122.368,2420,26140,60,2014,3,13.527761816623505
3630180400,2014-06-26,826000.0,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.99799999999999,3240,6218,11,2014,3,13.624350052503114
3210950510,2014-09-04,535000.0,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,0,98024,47.552,-121.89,1710,34787,40,2014,3,13.190022025878143
1224069074,2014-08-06,925000.0,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,1991,0,98029,47.576,-121.976,2880,213879,26,2014,3,13.737549016494562
7625700935,2014-06-05,875000.0,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000,16,2014,3,13.681979165339751
7856610200,2014-05-23,902000.0,4,2.25,2530,9200,1.0,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9400,41,2014,3,13.71236979904476
7287100135,2014-10-01,423000.0,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,66,2014,3,12.955127458028414
1023059324,2014-06-23,235000.0,3,1.0,1170,11100,1.0,0,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481,49,2014,3,12.367340793126296
6398000171,2014-07-10,545000.0,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011,37,2014,3,13.208541073645382
6149700350,2014-10-16,343000.0,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,56,2014,3,12.745485726148077
9558020890,2015-03-24,334950.0,3,2.5,1620,2930,2.0,0,0,3,8,1620,0,2002,0,98058,47.4491,-122.12,1900,2943,15,2015,2,12.721736545936414
2624049185,2014-09-09,405000.0,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,0,98118,47.5368,-122.26700000000001,1790,6225,61,2014,3,12.911642346088676
236400260,2014-12-15,220000.0,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,58,2014,3,12.301382825334498
3826000560,2014-10-02,173000.0,2,1.0,1740,8100,1.0,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100,70,2014,3,12.061046873479915
7011201245,2014-11-07,655000.0,3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600,111,2014,3,13.39239051461739
9222400510,2015-01-07,406000.0,2,1.0,880,3000,1.0,0,0,3,6,880,0,1924,0,98115,47.6749,-122.323,890,3000,93,2015,2,12.91410843858387
9455200570,2014-12-17,632000.0,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,1961,0,98125,47.7021,-122.287,2360,7800,56,2014,3,13.356644673128994
2112700030,2014-11-26,357000.0,5,2.75,1540,4000,1.0,0,0,3,7,1140,400,1990,0,98106,47.533,-122.354,1630,4000,27,2014,3,12.785491060761776
8658300260,2014-12-09,361000.0,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,0,98014,47.6503,-121.90799999999999,1200,7500,53,2014,3,12.796633237315017
3996900160,2014-07-08,277000.0,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7458,-122.29799999999999,1160,8149,69,2014,3,12.531772785169476
5561400340,2014-06-05,630000.0,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,1980,0,98027,47.4599,-122.0,3050,41056,37,2014,3,13.353475098367715
11900140,2014-05-09,254000.0,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.13600000000001,2210,5000,14,2014,3,12.445089546000673
6071600340,2014-11-13,472800.0,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.17200000000001,2110,8400,56,2014,3,13.066427745074025
1231000510,2014-09-22,263000.0,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,104,2014,3,12.479909311159902
1231000510,2015-05-04,510000.0,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,104,2015,2,13.142166004700508
7683800192,2014-11-07,179950.0,3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769,65,2014,3,12.100434313507177
4123400340,2014-12-03,525000.0,4,2.25,1580,7307,1.0,0,0,3,8,1160,420,1973,0,98027,47.568999999999996,-122.086,2020,7458,44,2014,3,13.17115354157376
5458300685,2014-05-20,479000.0,3,2.5,1260,889,3.0,0,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324,9,2014,3,13.079455876393052
194000505,2014-09-04,651000.0,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,0,98116,47.5664,-122.389,1730,4640,77,2014,3,13.386264921190707
3885804305,2014-09-11,949000.0,4,1.75,2490,7834,1.0,0,3,4,8,1240,1250,1958,0,98033,47.6851,-122.209,3210,7834,59,2014,3,13.763164077592064
3971700560,2015-04-21,392400.0,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,1970,98155,47.7733,-122.318,1830,14373,75,2015,2,12.880037006673344
8585400135,2014-11-05,585000.0,4,1.75,1760,5356,1.0,0,0,4,7,920,840,1950,0,98115,47.678999999999995,-122.288,1680,5184,67,2014,3,13.279367126213993
8691500990,2014-12-12,460000.0,4,2.5,4190,7504,2.0,0,0,3,7,4190,0,2004,0,98058,47.4394,-122.11399999999999,2480,6727,13,2014,3,13.038981768465277
2770606685,2014-08-13,470000.0,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400,66,2014,3,13.060487973686241
8856971000,2015-04-06,245000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,14,2015,2,12.409013489526863
1026049082,2014-11-25,500000.0,4,2.0,2760,27631,2.0,0,0,4,8,1800,960,1978,0,98155,47.7484,-122.291,2490,13158,39,2014,3,13.122363377404328
2095800400,2014-11-13,455000.0,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396,28,2014,3,13.028052697933088
7852030240,2015-04-08,485500.0,4,2.5,2320,3974,2.0,0,0,3,7,2320,0,1999,0,98065,47.532,-121.88,2620,4539,18,2015,2,13.092934566713517
6321000045,2014-12-22,1875000.0,5,3.25,4110,7920,2.0,0,3,3,9,3150,960,1921,0,98122,47.617,-122.28200000000001,3890,7800,96,2014,3,14.444119217386648
3751600030,2014-07-17,100000.0,2,1.0,770,17334,1.0,0,0,3,7,770,0,1978,0,98001,47.2997,-122.26899999999999,1480,17334,39,2014,3,11.512925464970229
4046500510,2014-09-05,307000.0,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,35,2014,3,12.634603026569334
8029520240,2014-10-10,475000.0,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653,23,2014,3,13.071070083016778
7016310030,2015-02-19,330000.0,4,2.5,2180,7210,1.0,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210,45,2015,2,12.706847933442663
1238500451,2015-02-09,130000.0,3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400,57,2015,2,11.77528972943772
4401150070,2014-06-23,320000.0,3,2.5,2280,7417,2.0,0,0,3,8,2280,0,1998,0,98001,47.3557,-122.27799999999999,2370,6443,19,2014,3,12.676076274775909
3331000070,2014-06-06,735000.0,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,4,2014,3,13.507625778194974
2636900126,2015-03-12,365000.0,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,45,2015,2,12.80765263256463
1842900030,2015-04-16,234000.0,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.08200000000001,1350,11935,49,2015,2,12.363076394339839
1761300310,2014-08-27,211000.0,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.17399999999999,1710,7200,47,2014,3,12.259613412458204
5249800729,2015-03-30,680000.0,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360,48,2015,2,13.42984807715229
5104511600,2014-11-12,457000.0,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2002,0,98038,47.3544,-122.01299999999999,2800,6977,15,2014,3,13.032438669876342
8663370060,2014-10-09,349000.0,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789,28,2014,3,12.762827201184564
613400030,2014-10-24,360000.0,3,2.75,2030,6840,1.0,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.29899999999999,1910,6365,38,2014,3,12.793859310432293
6004510240,2015-04-14,350000.0,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,0,98042,47.351000000000006,-122.146,2330,7205,19,2015,2,12.765688433465597
